time,number_A,number_HA,alpha,surf_ch_dens
140.00000000001765,91,71,0.5617283950617284,-179.99762027160494
150.00000000000855,47,115,0.29012345679012347,-92.9658038765432
159.99999999999946,27,135,0.16666666666666666,-53.405887333333325
169.99999999999037,19,143,0.11728395061728394,-37.581920716049375
179.99999999998127,12,150,0.07407407407407407,-23.735949925925926
189.99999999997218,7,155,0.043209876543209874,-13.845970790123458
199.99999999996308,3,159,0.018518518518518517,-5.9339874814814815
209.99999999995399,9,153,0.05555555555555555,-17.80196244444444
219.9999999999449,7,155,0.043209876543209874,-13.845970790123458
229.9999999999358,5,157,0.030864197530864196,-9.889979135802468
239.9999999999267,5,157,0.030864197530864196,-9.889979135802468
249.9999999999176,2,160,0.012345679012345678,-3.955991654320987
259.99999999990854,6,156,0.037037037037037035,-11.867974962962963
269.99999999989944,2,160,0.012345679012345678,-3.955991654320987
279.99999999989035,4,158,0.024691358024691357,-7.911983308641974
289.99999999988125,4,158,0.024691358024691357,-7.911983308641974
299.99999999987216,4,158,0.024691358024691357,-7.911983308641974
309.99999999986306,6,156,0.037037037037037035,-11.867974962962963
319.99999999985397,7,155,0.043209876543209874,-13.845970790123458
329.9999999998449,7,155,0.043209876543209874,-13.845970790123458
339.9999999998358,6,156,0.037037037037037035,-11.867974962962963
349.9999999998267,7,155,0.043209876543209874,-13.845970790123458
359.9999999998176,3,159,0.018518518518518517,-5.9339874814814815
369.9999999998085,4,158,0.024691358024691357,-7.911983308641974
379.9999999997994,3,159,0.018518518518518517,-5.9339874814814815
389.9999999997903,4,158,0.024691358024691357,-7.911983308641974
399.9999999997812,3,159,0.018518518518518517,-5.9339874814814815
409.9999999997721,0,162,0.0,0.0
419.999999999763,3,159,0.018518518518518517,-5.9339874814814815
429.9999999997539,4,158,0.024691358024691357,-7.911983308641974
439.99999999974483,3,159,0.018518518518518517,-5.9339874814814815
449.99999999973573,2,160,0.012345679012345678,-3.955991654320987
459.99999999972664,5,157,0.030864197530864196,-9.889979135802468
469.99999999971755,2,160,0.012345679012345678,-3.955991654320987
479.99999999970845,5,157,0.030864197530864196,-9.889979135802468
489.99999999969936,6,156,0.037037037037037035,-11.867974962962963
499.99999999969026,8,154,0.04938271604938271,-15.823966617283949
509.99999999968117,6,156,0.037037037037037035,-11.867974962962963
519.9999999996721,3,159,0.018518518518518517,-5.9339874814814815
529.999999999663,4,158,0.024691358024691357,-7.911983308641974
539.9999999996539,4,158,0.024691358024691357,-7.911983308641974
549.9999999996448,4,158,0.024691358024691357,-7.911983308641974
559.9999999996357,3,159,0.018518518518518517,-5.9339874814814815
569.9999999996267,2,160,0.012345679012345678,-3.955991654320987
579.9999999996176,5,157,0.030864197530864196,-9.889979135802468
589.9999999996085,6,156,0.037037037037037035,-11.867974962962963
599.9999999995994,8,154,0.04938271604938271,-15.823966617283949
609.9999999995903,5,157,0.030864197530864196,-9.889979135802468
619.9999999995812,5,157,0.030864197530864196,-9.889979135802468
629.9999999995721,5,157,0.030864197530864196,-9.889979135802468
639.999999999563,6,156,0.037037037037037035,-11.867974962962963
649.9999999995539,3,159,0.018518518518518517,-5.9339874814814815
659.9999999995448,2,160,0.012345679012345678,-3.955991654320987
669.9999999995357,3,159,0.018518518518518517,-5.9339874814814815
679.9999999995266,3,159,0.018518518518518517,-5.9339874814814815
689.9999999995175,1,161,0.006172839506172839,-1.9779958271604936
699.9999999995084,7,155,0.043209876543209874,-13.845970790123458
709.9999999994993,4,158,0.024691358024691357,-7.911983308641974
719.9999999994902,4,158,0.024691358024691357,-7.911983308641974
729.9999999994811,2,160,0.012345679012345678,-3.955991654320987
739.999999999472,4,158,0.024691358024691357,-7.911983308641974
749.999999999463,4,158,0.024691358024691357,-7.911983308641974
759.9999999994538,3,159,0.018518518518518517,-5.9339874814814815
769.9999999994448,4,158,0.024691358024691357,-7.911983308641974
779.9999999994357,3,159,0.018518518518518517,-5.9339874814814815
789.9999999994266,3,159,0.018518518518518517,-5.9339874814814815
799.9999999994175,5,157,0.030864197530864196,-9.889979135802468
809.9999999994084,5,157,0.030864197530864196,-9.889979135802468
819.9999999993993,6,156,0.037037037037037035,-11.867974962962963
829.9999999993902,5,157,0.030864197530864196,-9.889979135802468
839.9999999993811,5,157,0.030864197530864196,-9.889979135802468
849.999999999372,5,157,0.030864197530864196,-9.889979135802468
859.9999999993629,6,156,0.037037037037037035,-11.867974962962963
869.9999999993538,6,156,0.037037037037037035,-11.867974962962963
879.9999999993447,4,158,0.024691358024691357,-7.911983308641974
889.9999999993356,6,156,0.037037037037037035,-11.867974962962963
899.9999999993265,4,158,0.024691358024691357,-7.911983308641974
909.9999999993174,5,157,0.030864197530864196,-9.889979135802468
919.9999999993083,2,160,0.012345679012345678,-3.955991654320987
929.9999999992992,5,157,0.030864197530864196,-9.889979135802468
939.9999999992901,4,158,0.024691358024691357,-7.911983308641974
949.999999999281,2,160,0.012345679012345678,-3.955991654320987
959.999999999272,3,159,0.018518518518518517,-5.9339874814814815
969.9999999992629,1,161,0.006172839506172839,-1.9779958271604936
979.9999999992538,3,159,0.018518518518518517,-5.9339874814814815
989.9999999992447,6,156,0.037037037037037035,-11.867974962962963
999.9999999992356,5,157,0.030864197530864196,-9.889979135802468
1009.9999999992265,6,156,0.037037037037037035,-11.867974962962963
1019.9999999992174,5,157,0.030864197530864196,-9.889979135802468
1029.9999999992083,1,161,0.006172839506172839,-1.9779958271604936
1039.9999999991992,7,155,0.043209876543209874,-13.845970790123458
1049.99999999919,2,160,0.012345679012345678,-3.955991654320987
1059.999999999181,1,161,0.006172839506172839,-1.9779958271604936
1069.999999999172,4,158,0.024691358024691357,-7.911983308641974
1079.9999999991628,3,159,0.018518518518518517,-5.9339874814814815
1089.9999999991537,4,158,0.024691358024691357,-7.911983308641974
1099.9999999991446,4,158,0.024691358024691357,-7.911983308641974
