time,number_A,number_HA,alpha,surf_ch_dens
140.00000000001765,125,37,0.7716049382716049,-123.62473919753086
150.00000000000855,99,63,0.6111111111111112,-97.91079344444444
159.99999999999946,89,73,0.5493827160493827,-88.02081430864196
169.99999999999037,77,85,0.47530864197530864,-76.15283934567901
179.99999999998127,79,83,0.4876543209876543,-78.1308351728395
189.99999999997218,69,93,0.42592592592592593,-68.24085603703703
199.99999999996308,66,96,0.4074074074074074,-65.2738622962963
209.99999999995399,64,98,0.3950617283950617,-63.295866469135795
219.9999999999449,61,101,0.3765432098765432,-60.328872728395055
229.9999999999358,57,105,0.35185185185185186,-56.372881074074066
239.9999999999267,59,103,0.36419753086419754,-58.350876901234564
249.9999999999176,58,104,0.35802469135802467,-57.36187898765432
259.99999999990854,61,101,0.3765432098765432,-60.328872728395055
269.99999999989944,56,106,0.345679012345679,-55.38388316049383
279.99999999989035,54,108,0.3333333333333333,-53.405887333333325
289.99999999988125,54,108,0.3333333333333333,-53.405887333333325
299.99999999987216,57,105,0.35185185185185186,-56.372881074074066
309.99999999986306,60,102,0.37037037037037035,-59.33987481481481
319.99999999985397,60,102,0.37037037037037035,-59.33987481481481
329.9999999998449,61,101,0.3765432098765432,-60.328872728395055
339.9999999998358,64,98,0.3950617283950617,-63.295866469135795
349.9999999998267,64,98,0.3950617283950617,-63.295866469135795
359.9999999998176,61,101,0.3765432098765432,-60.328872728395055
369.9999999998085,59,103,0.36419753086419754,-58.350876901234564
379.9999999997994,58,104,0.35802469135802467,-57.36187898765432
389.9999999997903,55,107,0.3395061728395062,-54.39488524691358
399.9999999997812,57,105,0.35185185185185186,-56.372881074074066
409.9999999997721,57,105,0.35185185185185186,-56.372881074074066
419.999999999763,56,106,0.345679012345679,-55.38388316049383
429.9999999997539,51,111,0.3148148148148148,-50.43889359259259
439.99999999974483,51,111,0.3148148148148148,-50.43889359259259
449.99999999973573,49,113,0.30246913580246915,-48.4608977654321
459.99999999972664,48,114,0.2962962962962963,-47.47189985185185
469.99999999971755,48,114,0.2962962962962963,-47.47189985185185
479.99999999970845,54,108,0.3333333333333333,-53.405887333333325
489.99999999969936,54,108,0.3333333333333333,-53.405887333333325
499.99999999969026,55,107,0.3395061728395062,-54.39488524691358
509.99999999968117,58,104,0.35802469135802467,-57.36187898765432
519.9999999996721,56,106,0.345679012345679,-55.38388316049383
529.999999999663,55,107,0.3395061728395062,-54.39488524691358
539.9999999996539,54,108,0.3333333333333333,-53.405887333333325
549.9999999996448,54,108,0.3333333333333333,-53.405887333333325
559.9999999996357,55,107,0.3395061728395062,-54.39488524691358
569.9999999996267,57,105,0.35185185185185186,-56.372881074074066
579.9999999996176,54,108,0.3333333333333333,-53.405887333333325
589.9999999996085,53,109,0.3271604938271605,-52.41688941975308
599.9999999995994,53,109,0.3271604938271605,-52.41688941975308
609.9999999995903,50,112,0.30864197530864196,-49.44989567901234
619.9999999995812,48,114,0.2962962962962963,-47.47189985185185
629.9999999995721,49,113,0.30246913580246915,-48.4608977654321
639.999999999563,51,111,0.3148148148148148,-50.43889359259259
649.9999999995539,50,112,0.30864197530864196,-49.44989567901234
659.9999999995448,44,118,0.2716049382716049,-43.51590819753087
669.9999999995357,45,117,0.2777777777777778,-44.504906111111104
679.9999999995266,47,115,0.29012345679012347,-46.4829019382716
689.9999999995175,53,109,0.3271604938271605,-52.41688941975308
699.9999999995084,47,115,0.29012345679012347,-46.4829019382716
