time,number_A,number_HA,alpha,surf_ch_dens
140.00000000001765,102,60,0.6296296296296297,-100.87778718518518
150.00000000000855,70,92,0.43209876543209874,-69.22985395061728
159.99999999999946,49,113,0.30246913580246915,-48.4608977654321
169.99999999999037,37,125,0.22839506172839505,-36.59292280246914
179.99999999998127,34,128,0.20987654320987653,-33.62592906172839
189.99999999997218,30,132,0.18518518518518517,-29.669937407407406
199.99999999996308,23,139,0.1419753086419753,-22.74695201234568
209.99999999995399,21,141,0.12962962962962962,-20.768956185185182
219.9999999999449,23,139,0.1419753086419753,-22.74695201234568
229.9999999999358,20,142,0.12345679012345678,-19.779958271604936
239.9999999999267,25,137,0.15432098765432098,-24.72494783950617
249.9999999999176,20,142,0.12345679012345678,-19.779958271604936
259.99999999990854,24,138,0.14814814814814814,-23.735949925925926
269.99999999989944,19,143,0.11728395061728394,-18.790960358024687
279.99999999989035,19,143,0.11728395061728394,-18.790960358024687
289.99999999988125,22,140,0.13580246913580246,-21.757954098765435
299.99999999987216,24,138,0.14814814814814814,-23.735949925925926
309.99999999986306,25,137,0.15432098765432098,-24.72494783950617
319.99999999985397,26,136,0.16049382716049382,-25.71394575308642
329.9999999998449,25,137,0.15432098765432098,-24.72494783950617
339.9999999998358,26,136,0.16049382716049382,-25.71394575308642
349.9999999998267,23,139,0.1419753086419753,-22.74695201234568
359.9999999998176,26,136,0.16049382716049382,-25.71394575308642
369.9999999998085,25,137,0.15432098765432098,-24.72494783950617
379.9999999997994,24,138,0.14814814814814814,-23.735949925925926
389.9999999997903,23,139,0.1419753086419753,-22.74695201234568
399.9999999997812,27,135,0.16666666666666666,-26.702943666666663
409.9999999997721,23,139,0.1419753086419753,-22.74695201234568
419.999999999763,22,140,0.13580246913580246,-21.757954098765435
429.9999999997539,22,140,0.13580246913580246,-21.757954098765435
439.99999999974483,23,139,0.1419753086419753,-22.74695201234568
449.99999999973573,22,140,0.13580246913580246,-21.757954098765435
459.99999999972664,22,140,0.13580246913580246,-21.757954098765435
469.99999999971755,19,143,0.11728395061728394,-18.790960358024687
479.99999999970845,20,142,0.12345679012345678,-19.779958271604936
489.99999999969936,20,142,0.12345679012345678,-19.779958271604936
499.99999999969026,21,141,0.12962962962962962,-20.768956185185182
509.99999999968117,25,137,0.15432098765432098,-24.72494783950617
519.9999999996721,20,142,0.12345679012345678,-19.779958271604936
529.999999999663,22,140,0.13580246913580246,-21.757954098765435
539.9999999996539,19,143,0.11728395061728394,-18.790960358024687
549.9999999996448,17,145,0.10493827160493827,-16.812964530864196
